size,np,threads,time
10000,4,20,0.761731
10000,4,20,0.703560
10000,4,20,0.717776
10000,4,21,0.877479
10000,4,21,0.784149
10000,4,21,0.971031
10000,4,21,0.695639
10000,4,21,0.660633
10000,4,22,0.684928
10000,4,22,0.635127
10000,4,22,0.633576
10000,4,22,0.685829
10000,4,22,0.702743
10000,4,23,0.646393
10000,4,23,0.624257
10000,4,23,0.635270
10000,4,23,0.965682
10000,4,23,0.636375
10000,4,24,0.636132
10000,4,24,0.630921
10000,4,24,0.787095
10000,4,24,0.830368
10000,4,24,0.625084
10000,4,25,0.588977
10000,4,25,0.586469
10000,4,25,0.658849
10000,4,25,0.581852
10000,4,25,0.581565
10000,4,26,0.915612
10000,4,26,0.570349
10000,4,26,0.572698
10000,4,26,0.685173
10000,4,26,0.581927
10000,4,27,0.579148
10000,4,27,0.729265
10000,4,27,0.593568
10000,4,27,0.567779
10000,4,27,0.612707
10000,4,28,0.565313
10000,4,28,0.578629
10000,4,28,0.583030
10000,4,28,0.568283
10000,4,28,0.794317
10000,4,29,0.551940
10000,4,29,0.707077
10000,4,29,0.530754
10000,4,29,0.784264
10000,4,29,0.539067
10000,4,30,0.968981
10000,4,30,0.520777
10000,4,30,0.545494
10000,4,30,0.742601
10000,4,30,0.526488
10000,4,31,0.692251
10000,4,31,0.517841
10000,4,31,0.509218
10000,4,31,0.515706
10000,4,31,0.533344
10000,4,32,0.703939
10000,4,32,0.518176
10000,4,32,0.507848
10000,4,32,0.685344
10000,4,32,0.547947
10000,4,33,0.571322
10000,4,33,0.657324
10000,4,33,0.521660
10000,4,33,0.524377
10000,4,33,0.574249
10000,4,34,0.495582
10000,4,34,0.707562
10000,4,34,0.489766
10000,4,34,0.492125
10000,4,34,0.705705
10000,4,35,0.475669
10000,4,35,0.488689
10000,4,35,0.477352
10000,4,35,0.481381
10000,4,35,0.483980
10000,4,36,0.578349
10000,4,36,0.479370
10000,4,36,0.480754
10000,4,36,0.486463
10000,4,36,0.515707
10000,4,37,0.858076
10000,4,37,0.488450
10000,4,37,0.486382
10000,4,37,1.048040
10000,4,37,0.492929
10000,4,38,0.495534
10000,4,38,0.476283
10000,4,38,0.616648
10000,4,38,0.472371
10000,4,38,0.464472
10000,4,39,0.462850
10000,4,39,0.459354
10000,4,39,0.469311
10000,4,39,0.686281
10000,4,39,0.451507
10000,4,40,0.457524
10000,4,40,0.466933
10000,4,40,0.495133
10000,4,40,0.461102
10000,4,40,0.462289
10000,4,41,0.466636
10000,4,41,0.451242
10000,4,41,0.694434
10000,4,41,0.470769
10000,4,41,0.466357
10000,4,42,0.472673
10000,4,42,1.034437
10000,4,42,0.481679
10000,4,42,0.439206
10000,4,42,0.444746
10000,4,43,0.517189
10000,4,43,0.441572
10000,4,43,0.460948
10000,4,43,0.448593
10000,4,43,0.647714
10000,4,44,0.425476
10000,4,44,0.433941
10000,4,44,0.430173
10000,4,44,0.425886
10000,4,44,0.636477
10000,4,45,0.430215
10000,4,45,0.435960
10000,4,45,0.434802
10000,4,45,0.456784
10000,4,45,0.842543
10000,4,46,0.443922
10000,4,46,0.441331
10000,4,46,0.752119
10000,4,46,0.446397
10000,4,46,0.508822
10000,4,47,0.419898
10000,4,47,0.422973
10000,4,47,0.422777
10000,4,47,0.613263
10000,4,47,0.425405
10000,4,48,0.418630
10000,4,48,0.455141
10000,4,48,0.414803
10000,4,48,0.491842
10000,4,48,0.479981
10000,4,49,0.408266
10000,4,49,0.411415
10000,4,49,0.417664
10000,4,49,0.433195
10000,4,49,0.422489
10000,4,50,0.473829
10000,4,50,0.412731
10000,4,50,0.432851
10000,4,50,0.496814
10000,4,50,0.434648
10000,4,51,0.426546
10000,4,51,0.468302
10000,4,51,0.417397
10000,4,51,0.407821
10000,4,51,0.520627
10000,4,52,0.397035
10000,4,52,0.414803
10000,4,52,0.410092
10000,4,52,0.434168
10000,4,52,0.394626
10000,4,53,0.388973
10000,4,53,0.403367
10000,4,53,0.390892
10000,4,53,0.418754
10000,4,53,0.409638
10000,4,54,0.439476
10000,4,54,0.411694
10000,4,54,0.404054
10000,4,54,0.403534
10000,4,54,0.411803
10000,4,55,0.413158
10000,4,55,0.410735
10000,4,55,0.410505
10000,4,55,0.419743
10000,4,55,0.390702
10000,4,56,0.366328
10000,4,56,0.389193
10000,4,56,0.387317
10000,4,56,0.397067
10000,4,56,0.393615
10000,4,57,0.391687
10000,4,57,0.384633
10000,4,57,0.385375
10000,4,57,0.385495
10000,4,57,0.404256
10000,4,58,0.380751
10000,4,58,0.394648
10000,4,58,0.625824
10000,4,58,0.396157
10000,4,58,0.385182
10000,4,59,0.413702
10000,4,59,0.404689
10000,4,59,0.405622
10000,4,59,0.565482
10000,4,59,0.412989
10000,4,60,0.416624
10000,4,60,0.398506
10000,4,60,0.399302
10000,4,60,0.391722
10000,4,60,0.410195
10000,4,61,0.388135
10000,4,61,0.470337
10000,4,61,0.384050
10000,4,61,0.383833
10000,4,61,0.379953
10000,4,62,0.447318
10000,4,62,0.618911
10000,4,62,0.383725
10000,4,62,0.394639
10000,4,62,0.410103
10000,4,63,0.394088
10000,4,63,0.397844
10000,4,63,0.382080
10000,4,63,0.409045
10000,4,63,0.401145
10000,4,64,0.403085
10000,4,64,0.433917
10000,4,64,0.404132
10000,4,64,0.418667
10000,4,64,0.382876
