size,np,threads,time
25000,8,29,2.352408
25000,8,29,2.315813
25000,8,29,2.291279
25000,8,30,2.245642
25000,8,30,2.229416
25000,8,30,2.247098
25000,8,30,2.269485
25000,8,30,2.218330
25000,8,31,2.213191
25000,8,31,2.249059
25000,8,31,2.252513
25000,8,31,2.239447
25000,8,31,2.575372
25000,8,32,2.173057
25000,8,32,2.167070
25000,8,32,2.246004
25000,8,32,2.201336
25000,8,32,2.217713
25000,8,33,2.157504
25000,8,33,2.145100
25000,8,33,2.149484
25000,8,33,2.130705
25000,8,33,2.172328
25000,8,34,2.133163
25000,8,34,2.105660
25000,8,34,2.113883
25000,8,34,2.166956
25000,8,34,2.130255
25000,8,35,2.108366
25000,8,35,2.060984
25000,8,35,2.118226
25000,8,35,2.096655
25000,8,35,2.107958
25000,8,36,2.094061
25000,8,36,2.039619
25000,8,36,2.030874
25000,8,36,2.058435
25000,8,36,2.068094
25000,8,37,2.058832
25000,8,37,2.016089
25000,8,37,1.977185
25000,8,37,2.004870
25000,8,37,2.045737
25000,8,38,2.064768
25000,8,38,2.061612
25000,8,38,2.004340
25000,8,38,2.004782
25000,8,38,1.988590
25000,8,39,2.045794
25000,8,39,1.973647
25000,8,39,2.005035
25000,8,39,2.029429
25000,8,39,1.985105
25000,8,40,1.994371
25000,8,40,2.008077
25000,8,40,1.943467
25000,8,40,1.967917
25000,8,40,1.966511
25000,8,41,1.930455
25000,8,41,2.004253
25000,8,41,1.954724
25000,8,41,1.991049
25000,8,41,1.966330
25000,8,42,1.933655
25000,8,42,1.897367
25000,8,42,1.907449
25000,8,42,1.919099
25000,8,42,1.957701
25000,8,43,1.925163
25000,8,43,1.950908
25000,8,43,1.951942
25000,8,43,2.169224
25000,8,43,1.942606
25000,8,44,1.933555
25000,8,44,1.947150
25000,8,44,1.910228
25000,8,44,1.965493
25000,8,44,1.946255
25000,8,45,1.902763
25000,8,45,1.955787
25000,8,45,1.904171
25000,8,45,1.898118
25000,8,45,1.929048
25000,8,46,1.892533
25000,8,46,1.937203
25000,8,46,1.894960
25000,8,46,1.934730
25000,8,46,1.883109
25000,8,47,1.912468
25000,8,47,1.879501
25000,8,47,1.843831
25000,8,47,1.875137
25000,8,47,1.862398
25000,8,48,1.907622
25000,8,48,1.891942
25000,8,48,1.874647
25000,8,48,1.835683
25000,8,48,1.865179
25000,8,49,1.848958
25000,8,49,1.899677
25000,8,49,1.834931
25000,8,49,1.885180
25000,8,49,1.843461
25000,8,50,1.844982
25000,8,50,1.883715
25000,8,50,1.824376
25000,8,50,1.842320
25000,8,50,1.855847
25000,8,51,1.804772
25000,8,51,1.808880
25000,8,51,1.831098
25000,8,51,1.817646
25000,8,51,1.794085
25000,8,52,1.832039
25000,8,52,1.816121
25000,8,52,1.820432
25000,8,52,1.831731
25000,8,52,1.912924
25000,8,53,1.805596
25000,8,53,1.838552
25000,8,53,1.821957
25000,8,53,1.845992
25000,8,53,1.866022
25000,8,54,1.829907
25000,8,54,1.840238
25000,8,54,1.883986
25000,8,54,2.071050
25000,8,54,1.831562
25000,8,55,1.837866
25000,8,55,1.806745
25000,8,55,1.758425
25000,8,55,1.810958
25000,8,55,1.805948
25000,8,56,1.727167
25000,8,56,1.773113
25000,8,56,1.818569
25000,8,56,1.771446
25000,8,56,1.770868
25000,8,57,1.784476
25000,8,57,1.801561
25000,8,57,1.766571
25000,8,57,1.795259
25000,8,57,1.809369
25000,8,58,1.777280
25000,8,58,1.776658
25000,8,58,1.767024
25000,8,58,1.779500
25000,8,58,2.087334
25000,8,59,1.761102
25000,8,59,1.769146
25000,8,59,1.772805
25000,8,59,1.824919
25000,8,59,1.774385
25000,8,60,1.781889
25000,8,60,1.768974
25000,8,60,1.783683
25000,8,60,1.734281
25000,8,60,1.725702
25000,8,61,1.784857
25000,8,61,1.728026
25000,8,61,1.770599
25000,8,61,1.862095
25000,8,61,1.731088
25000,8,62,1.761046
25000,8,62,1.782957
25000,8,62,1.741983
25000,8,62,1.798401
25000,8,62,1.766812
25000,8,63,2.094371
25000,8,63,1.774659
25000,8,63,1.707646
25000,8,63,1.798877
25000,8,63,1.763836
25000,8,64,1.753436
25000,8,64,1.722419
25000,8,64,1.862029
25000,8,64,1.748750
25000,8,64,1.753492
