size,np,threads,time
10000,1,44,1.141843
10000,1,44,1.151128
10000,1,44,1.138769
10000,1,44,1.185523
10000,1,44,1.148158
10000,1,45,1.138729
10000,1,45,1.141883
10000,1,45,1.137293
10000,1,45,1.143188
10000,1,45,1.136309
10000,1,46,1.105609
10000,1,46,1.113613
10000,1,46,1.120176
10000,1,46,1.126917
10000,1,46,1.124927
10000,1,47,1.111002
10000,1,47,1.083317
10000,1,47,1.075374
10000,1,47,1.079388
10000,1,47,1.078745
10000,1,48,1.057672
10000,1,48,1.048860
10000,1,48,1.054518
10000,1,48,1.049499
10000,1,48,1.045679
10000,1,49,1.022950
10000,1,49,1.024373
10000,1,49,1.033178
10000,1,49,1.026621
10000,1,49,1.018071
10000,1,50,0.997406
10000,1,50,1.001346
10000,1,50,0.997255
10000,1,50,1.025893
10000,1,50,1.038864
10000,1,51,1.004257
10000,1,51,0.999081
10000,1,51,0.989871
10000,1,51,1.000473
10000,1,51,0.998267
10000,1,52,0.981799
10000,1,52,0.987584
10000,1,52,0.986312
10000,1,52,0.976848
10000,1,52,0.985744
10000,1,53,0.963561
10000,1,53,0.971185
10000,1,53,0.964978
10000,1,53,0.962569
10000,1,53,0.951151
10000,1,54,0.939868
10000,1,54,0.937339
10000,1,54,0.944725
10000,1,54,0.940223
10000,1,54,0.937640
10000,1,55,0.940518
10000,1,55,0.939750
10000,1,55,0.941347
10000,1,55,0.939870
10000,1,55,0.935375
10000,1,56,0.939524
10000,1,56,0.934634
10000,1,56,0.937185
10000,1,56,0.934209
10000,1,56,0.933543
10000,1,57,0.914586
10000,1,57,0.911983
10000,1,57,0.909623
10000,1,57,0.918152
10000,1,57,0.920909
10000,1,58,0.912082
10000,1,58,0.896801
10000,1,58,0.894216
10000,1,58,0.896495
10000,1,58,0.890665
10000,1,59,0.882128
10000,1,59,0.883128
10000,1,59,0.894869
10000,1,59,0.890674
10000,1,59,0.892390
10000,1,60,0.884665
10000,1,60,0.882535
10000,1,60,0.891136
10000,1,60,0.887008
10000,1,60,0.895781
10000,1,61,0.877233
10000,1,61,0.881402
10000,1,61,0.873588
10000,1,61,0.873659
10000,1,61,0.878907
10000,1,62,0.862894
10000,1,62,0.865597
10000,1,62,0.909390
10000,1,62,0.851231
10000,1,62,0.857299
10000,1,63,0.842353
10000,1,63,0.840978
10000,1,63,0.846995
10000,1,63,0.841106
10000,1,63,0.850654
10000,1,64,0.841373
10000,1,64,0.844443
10000,1,64,0.844609
10000,1,64,0.842699
10000,1,64,0.856386
