size,np,threads,time
10000,6,44,0.367529
10000,6,44,0.363719
10000,6,44,0.355865
10000,6,45,0.358251
10000,6,45,0.362678
10000,6,45,0.357907
10000,6,45,0.354392
10000,6,45,0.357380
10000,6,46,0.359848
10000,6,46,0.354587
10000,6,46,0.357535
10000,6,46,0.347905
10000,6,46,0.350758
10000,6,47,0.354576
10000,6,47,0.353773
10000,6,47,0.349696
10000,6,47,0.351027
10000,6,47,0.474341
10000,6,48,0.346906
10000,6,48,0.347716
10000,6,48,0.358538
10000,6,48,0.347683
10000,6,48,0.344268
10000,6,49,0.345017
10000,6,49,0.346928
10000,6,49,0.346772
10000,6,49,0.346333
10000,6,49,0.346233
10000,6,50,0.343696
10000,6,50,0.346943
10000,6,50,0.348298
10000,6,50,0.352155
10000,6,50,0.353529
10000,6,51,0.345743
10000,6,51,0.342482
10000,6,51,0.343350
10000,6,51,0.342808
10000,6,51,0.343766
10000,6,52,0.350077
10000,6,52,0.343127
10000,6,52,0.393376
10000,6,52,0.342957
10000,6,52,0.345452
10000,6,53,0.353426
10000,6,53,0.340602
10000,6,53,0.343977
10000,6,53,0.350452
10000,6,53,0.341853
10000,6,54,0.334139
10000,6,54,0.336247
10000,6,54,0.340910
10000,6,54,0.335559
10000,6,54,0.383424
10000,6,55,0.341685
10000,6,55,0.339823
10000,6,55,0.335600
10000,6,55,0.335328
10000,6,55,0.343254
10000,6,56,0.340649
10000,6,56,0.346801
10000,6,56,0.348482
10000,6,56,0.331762
10000,6,56,0.333995
10000,6,57,0.347787
10000,6,57,0.344634
10000,6,57,0.335596
10000,6,57,0.334384
10000,6,57,0.342114
10000,6,58,0.326524
10000,6,58,0.333367
10000,6,58,0.327661
10000,6,58,0.342459
10000,6,58,0.344933
10000,6,59,0.324697
10000,6,59,0.331089
10000,6,59,0.340441
10000,6,59,0.332987
10000,6,59,0.329888
10000,6,60,0.322862
10000,6,60,0.340790
10000,6,60,0.328383
10000,6,60,0.336520
10000,6,60,0.444523
10000,6,61,0.325404
10000,6,61,0.324937
10000,6,61,0.328194
10000,6,61,0.342415
10000,6,61,0.329642
10000,6,62,0.327451
10000,6,62,0.325270
10000,6,62,0.332794
10000,6,62,0.326245
10000,6,62,0.329088
10000,6,63,0.332057
10000,6,63,0.348389
10000,6,63,0.323910
10000,6,63,0.335806
10000,6,63,0.322973
10000,6,64,0.323906
10000,6,64,0.323598
10000,6,64,0.322457
10000,6,64,0.346629
10000,6,64,0.327605
