size,np,threads,time
25000,4,44,2.847153
25000,4,45,2.813070
25000,4,45,2.852142
25000,4,45,2.820487
25000,4,45,2.832563
25000,4,45,2.824710
25000,4,46,2.806722
25000,4,46,2.786537
25000,4,46,2.782654
25000,4,46,2.799509
25000,4,46,2.768859
25000,4,47,2.746217
25000,4,47,2.754202
25000,4,47,2.747487
25000,4,47,2.739212
25000,4,47,2.761354
25000,4,48,2.712202
25000,4,48,2.699131
25000,4,48,2.715469
25000,4,48,2.704700
25000,4,48,2.715047
25000,4,49,2.691000
25000,4,49,2.696527
25000,4,49,2.682508
25000,4,49,2.686075
25000,4,49,2.686780
25000,4,50,2.635959
25000,4,50,2.662401
25000,4,50,2.617557
25000,4,50,2.638141
25000,4,50,2.662635
25000,4,51,2.594457
25000,4,51,2.608090
25000,4,51,2.648256
25000,4,51,2.615306
25000,4,51,2.617691
25000,4,52,2.594523
25000,4,52,2.586148
25000,4,52,2.608164
25000,4,52,2.610992
25000,4,52,2.609786
25000,4,53,2.559575
25000,4,53,2.561661
25000,4,53,2.572600
25000,4,53,2.566093
25000,4,53,2.868628
25000,4,54,2.544488
25000,4,54,2.553684
25000,4,54,2.518952
25000,4,54,2.549706
25000,4,54,2.544316
25000,4,55,2.491915
25000,4,55,2.506963
25000,4,55,2.506032
25000,4,55,2.503980
25000,4,55,2.529104
25000,4,56,2.499674
25000,4,56,2.494160
25000,4,56,2.517424
25000,4,56,2.475551
25000,4,56,2.524935
25000,4,57,2.492925
25000,4,57,2.465556
25000,4,57,2.480227
25000,4,57,2.470653
25000,4,57,2.477106
25000,4,58,2.854063
25000,4,58,2.469101
25000,4,58,2.416317
25000,4,58,2.454101
25000,4,58,2.433829
25000,4,59,2.416623
25000,4,59,2.415482
25000,4,59,2.394693
25000,4,59,2.388938
25000,4,59,2.408836
25000,4,60,2.410352
25000,4,60,2.387824
25000,4,60,2.407329
25000,4,60,2.402488
25000,4,60,2.408215
25000,4,61,2.365937
25000,4,61,2.370271
25000,4,61,2.382279
25000,4,61,2.370685
25000,4,61,2.360902
25000,4,62,2.334177
25000,4,62,2.329418
25000,4,62,2.351596
25000,4,62,2.324353
25000,4,62,2.332512
25000,4,63,2.328625
25000,4,63,2.305164
25000,4,63,2.299847
25000,4,63,2.295262
25000,4,63,2.292173
25000,4,64,2.281019
25000,4,64,2.278023
25000,4,64,2.276802
25000,4,64,2.288747
25000,4,64,2.286242
