size,np,threads,time
10000,7,47,0.354440
10000,7,47,0.354960
10000,7,47,0.383686
10000,7,47,0.355018
10000,7,48,0.355383
10000,7,48,0.351059
10000,7,48,0.353984
10000,7,48,0.345415
10000,7,48,0.354371
10000,7,49,0.349274
10000,7,49,0.353197
10000,7,49,0.354943
10000,7,49,0.357604
10000,7,49,0.367682
10000,7,50,0.343613
10000,7,50,0.343799
10000,7,50,0.347299
10000,7,50,0.344303
10000,7,50,0.360120
10000,7,51,0.346526
10000,7,51,0.350579
10000,7,51,0.347026
10000,7,51,0.349968
10000,7,51,0.348693
10000,7,52,0.345074
10000,7,52,0.344377
10000,7,52,0.342900
10000,7,52,0.344669
10000,7,52,0.344122
10000,7,53,0.342242
10000,7,53,0.334336
10000,7,53,0.340957
10000,7,53,0.343137
10000,7,53,0.348248
10000,7,54,0.339582
10000,7,54,0.341140
10000,7,54,0.341618
10000,7,54,0.347537
10000,7,54,0.339473
10000,7,55,0.338153
10000,7,55,0.383905
10000,7,55,0.342244
10000,7,55,0.333589
10000,7,55,0.335685
10000,7,56,0.341410
10000,7,56,0.337531
10000,7,56,0.331285
10000,7,56,0.335298
10000,7,56,0.340880
10000,7,57,0.337067
10000,7,57,0.340080
10000,7,57,0.340276
10000,7,57,0.337551
10000,7,57,0.419565
10000,7,58,0.334644
10000,7,58,0.346578
10000,7,58,0.342346
10000,7,58,0.338622
10000,7,58,0.331740
10000,7,59,0.334429
10000,7,59,0.330477
10000,7,59,0.324578
10000,7,59,0.335360
10000,7,59,0.333836
10000,7,60,0.331264
10000,7,60,0.334557
10000,7,60,0.334512
10000,7,60,0.336543
10000,7,60,0.332684
10000,7,61,0.331588
10000,7,61,0.337061
10000,7,61,0.337623
10000,7,61,0.335896
10000,7,61,0.333965
10000,7,62,0.330428
10000,7,62,0.323214
10000,7,62,0.330032
10000,7,62,0.333109
10000,7,62,0.333852
10000,7,63,0.324642
10000,7,63,0.361751
10000,7,63,0.327037
10000,7,63,0.324626
10000,7,63,0.330299
10000,7,64,0.333856
10000,7,64,0.435628
10000,7,64,0.367478
10000,7,64,0.325543
10000,7,64,0.359491
