Cores, Execution Time, GFLOPs
65, 3.224609, 620.230146
65, 3.233451, 618.534179
65, 3.103317, 644.471757
65, 3.137522, 637.445653
65, 3.151131, 634.692823
66, 3.221840, 620.763222
66, 3.231776, 618.854732
66, 3.217571, 621.586839
66, 3.225672, 620.025795
66, 3.248547, 615.659901
67, 3.205473, 623.932894
67, 3.204962, 624.032355
67, 3.150456, 634.828707
67, 3.254931, 614.452271
67, 3.315341, 603.256164
68, 3.692693, 541.610120
68, 3.696887, 540.995643
68, 3.681146, 543.309007
68, 3.700578, 540.456044
68, 3.689666, 542.054505
69, 3.120489, 640.925219
69, 3.158996, 633.112601
69, 3.106081, 643.898276
69, 3.111337, 642.810553
69, 3.123256, 640.357402
70, 3.286522, 608.546103
70, 3.319360, 602.525796
70, 3.278816, 609.976292
70, 3.254043, 614.619944
70, 3.337832, 599.191246
71, 3.197234, 625.540638
71, 3.274891, 610.707267
71, 2.723130, 734.448835
71, 3.137695, 637.410682
71, 3.250789, 615.235207
72, 3.539672, 565.024098
72, 3.504949, 570.621760
72, 3.641892, 549.165128
72, 3.560198, 561.766587
72, 3.591884, 556.810854
73, 3.284329, 608.952441
73, 3.301436, 605.796931
73, 3.307757, 604.639283
73, 3.234521, 618.329506
73, 3.218827, 621.344329
74, 3.351447, 596.757186
74, 3.352316, 596.602557
74, 3.340101, 598.784271
74, 3.305782, 605.000647
74, 3.346181, 597.696283
75, 3.231088, 618.986455
75, 3.287932, 608.285164
75, 3.309850, 604.256928
75, 3.336716, 599.391678
75, 3.224408, 620.268986
76, 3.475005, 575.538701
76, 3.526144, 567.191792
76, 3.518254, 568.463859
76, 2.869258, 697.044339
76, 3.583620, 558.094899
77, 3.221973, 620.737641
77, 3.248926, 615.588059
77, 3.217211, 621.656391
77, 3.340445, 598.722568
77, 3.206393, 623.753788
78, 3.265934, 612.382276
78, 3.354065, 596.291350
78, 3.369019, 593.644589
78, 3.334275, 599.830488
78, 3.293897, 607.183550
79, 3.241393, 617.018624
79, 3.448759, 579.918787
79, 3.351689, 596.714022
79, 3.313808, 603.535288
79, 3.253344, 614.752051
80, 3.632957, 550.515696
80, 3.665097, 545.688101
80, 3.654927, 547.206594
80, 3.638598, 549.662278
80, 3.633254, 550.470747
81, 3.252897, 614.836642
81, 3.242363, 616.834068
81, 3.302180, 605.660436
81, 3.244209, 616.483172
81, 3.201046, 624.795698
82, 3.277913, 610.144390
82, 2.738560, 730.310807
82, 3.277360, 610.247254
82, 3.281947, 609.394444
82, 3.261944, 613.131340
83, 3.336875, 599.363195
83, 3.245997, 616.143581
83, 3.281147, 609.543035
83, 3.427248, 583.558569
83, 3.380797, 591.576439
84, 3.530883, 566.430500
84, 3.535528, 565.686380
84, 3.528985, 566.735271
84, 3.511809, 569.507037
84, 3.526136, 567.193127
85, 3.245359, 616.264728
85, 3.208871, 623.272097
85, 3.414979, 585.655110
85, 3.322047, 602.038430
85, 3.392316, 589.567758
86, 3.292944, 607.359224
86, 3.268103, 611.975822
86, 3.271010, 611.431975
86, 3.266708, 612.237185
86, 3.311068, 604.034718
87, 3.333997, 599.880632
87, 3.471073, 576.190634
87, 3.350716, 596.887286
87, 3.343933, 598.098188
87, 3.493943, 572.419243
88, 3.572069, 559.899533
88, 3.557009, 562.270211
88, 3.564188, 561.137584
88, 3.564350, 561.112142
88, 3.571030, 560.062498
89, 3.364659, 594.413878
89, 3.560820, 561.668404
89, 3.366205, 594.140913
89, 3.446944, 580.224038
89, 3.544468, 564.259651
90, 3.314382, 603.430820
90, 3.301871, 605.717200
90, 3.343952, 598.094652
90, 3.335088, 599.684328
90, 3.321489, 602.139525
91, 3.648737, 548.134844
91, 3.461821, 577.730617
91, 3.416674, 585.364518
91, 3.576666, 559.179942
91, 3.662361, 546.095777
92, 3.584812, 557.909333
92, 3.587444, 557.500049
92, 3.585759, 557.761994
92, 3.571184, 560.038331
92, 3.584961, 557.886194
93, 3.363538, 594.612066
93, 3.481764, 574.421484
93, 3.574888, 559.458131
93, 3.483105, 574.200281
93, 3.442847, 580.914602
94, 3.387563, 590.394895
94, 3.355531, 596.030846
94, 3.372707, 592.995549
94, 3.357987, 595.594992
94, 3.326798, 601.178693
95, 3.390214, 589.933191
95, 3.287311, 608.399950
95, 3.424332, 584.055559
95, 3.670068, 544.949069
95, 3.347155, 597.522431
96, 3.595202, 556.297017
96, 3.608325, 554.273751
96, 3.617353, 552.890398
96, 3.605640, 554.686483
96, 3.606908, 554.491568
97, 3.318243, 602.728605
97, 3.385126, 590.819892
97, 3.554513, 562.664983
97, 3.447848, 580.072007
97, 3.523624, 567.597481
98, 3.386301, 590.614888
98, 3.397177, 588.724194
98, 3.398842, 588.435672
