Cores, Execution Time, GFLOPs
79, 2.543649, 786.271898
79, 2.658577, 752.282218
79, 2.599717, 769.314573
80, 2.549734, 784.395402
80, 2.564892, 779.759821
80, 2.643290, 756.632695
80, 2.627779, 761.099113
80, 2.630980, 760.173090
81, 2.702489, 740.058432
81, 2.614665, 764.916292
81, 2.646407, 755.741518
81, 2.691244, 743.150700
81, 2.631578, 760.000391
82, 2.719128, 735.529911
82, 2.709719, 738.083883
82, 2.736055, 730.979493
82, 2.667092, 749.880296
82, 2.675578, 747.501933
83, 2.634346, 759.201705
83, 2.719379, 735.461947
83, 2.668670, 749.436935
83, 2.677779, 746.887646
83, 2.663341, 750.936610
84, 2.789652, 716.935255
84, 2.737193, 730.675630
84, 2.747445, 727.949158
84, 2.743784, 728.920430
84, 2.747822, 727.849193
85, 2.720615, 735.127907
85, 2.715789, 736.434336
85, 2.986444, 669.692760
85, 2.722721, 734.559293
85, 2.797283, 714.979512
86, 2.817269, 709.907408
86, 2.751646, 726.837691
86, 2.845433, 702.880599
86, 2.862899, 698.592533
86, 2.900273, 689.590305
87, 2.829592, 706.815671
87, 2.731329, 732.244373
87, 2.929162, 682.789233
87, 2.841281, 703.907916
87, 2.715925, 736.397459
88, 2.954048, 677.037107
88, 2.826712, 707.535879
88, 2.825579, 707.819571
88, 2.845963, 702.749887
88, 2.841478, 703.859029
89, 2.871214, 696.569347
89, 2.894206, 691.035877
89, 2.917652, 685.482750
89, 2.862744, 698.630394
89, 2.853991, 700.772966
90, 2.891734, 691.626458
90, 2.857920, 699.809576
90, 2.894326, 691.007244
90, 2.901124, 689.388093
90, 2.908230, 687.703446
91, 2.897018, 690.365158
91, 2.900457, 689.546426
91, 2.860052, 699.287869
91, 2.933716, 681.729165
91, 2.938700, 680.572942
92, 2.932322, 682.053360
92, 2.950275, 677.902851
92, 2.899253, 689.832785
92, 2.974713, 672.333877
92, 2.913893, 686.367110
93, 2.938066, 680.719938
93, 2.999449, 666.789150
93, 2.962931, 675.007358
93, 2.948842, 678.232366
93, 2.913876, 686.371017
94, 2.938381, 680.646986
94, 2.917358, 685.551708
94, 2.923761, 684.050551
94, 2.935568, 681.299085
94, 2.915521, 685.983744
95, 2.913196, 686.531315
95, 2.923997, 683.995239
95, 2.921101, 684.673395
95, 2.907145, 687.960289
95, 2.983700, 670.308577
96, 2.910633, 687.135824
96, 2.905240, 688.411179
96, 2.927308, 683.221570
96, 2.967477, 673.973146
96, 2.910879, 687.077599
97, 2.951122, 677.708419
97, 2.971638, 673.029592
97, 2.973670, 672.569525
97, 2.990308, 668.827478
97, 2.955146, 676.785460
98, 2.993374, 668.142337
98, 2.934508, 681.545232
98, 2.968706, 673.694203
98, 2.965820, 674.349692
98, 2.952462, 677.400861
99, 3.001332, 666.370709
99, 3.043097, 657.225085
99, 3.048279, 656.107854
99, 3.041111, 657.654442
99, 3.013884, 663.595544
100, 2.985222, 669.966868
100, 3.043895, 657.052788
100, 3.049413, 655.864003
100, 3.035381, 658.895796
100, 3.010345, 664.375677
101, 3.022030, 661.806861
101, 3.025604, 661.025015
101, 3.034267, 659.137699
101, 2.528208, 791.074081
101, 3.037054, 658.532976
102, 2.972840, 672.757333
102, 2.954578, 676.915580
102, 2.983947, 670.253102
102, 2.956025, 676.584330
102, 2.955166, 676.780891
103, 3.033737, 659.252990
103, 3.003895, 665.802167
103, 3.030077, 660.049273
103, 2.966929, 674.097691
103, 3.074611, 650.488826
104, 3.060859, 653.411326
104, 3.016590, 663.000252
104, 3.047984, 656.171435
104, 2.994361, 667.922241
104, 3.069357, 651.602224
105, 3.052874, 655.120403
105, 3.163779, 632.155411
105, 3.095200, 646.161711
105, 3.068906, 651.698115
105, 3.088760, 647.509076
106, 3.094474, 646.313363
106, 3.140452, 636.850956
106, 3.108486, 643.399968
106, 3.162885, 632.334118
106, 3.096044, 645.985559
107, 3.084259, 648.453902
107, 3.087828, 647.704388
107, 3.238724, 617.527231
107, 3.180862, 628.760422
107, 3.115456, 641.960639
108, 3.096376, 645.916334
108, 3.172337, 630.450094
108, 3.145149, 635.899839
108, 3.197841, 625.422026
108, 3.138972, 637.151306
109, 3.209815, 623.088775
109, 3.168168, 631.279560
109, 3.193051, 626.360088
109, 3.200080, 624.984456
109, 3.185021, 627.939271
110, 3.188613, 627.231938
110, 3.154681, 633.978593
110, 3.189949, 626.969285
110, 3.168173, 631.278630
110, 3.159812, 632.949045
111, 3.139577, 637.028551
111, 3.175132, 629.895116
111, 3.116902, 641.662679
111, 3.072299, 650.978342
111, 3.147252, 635.474961
112, 3.208695, 623.306275
112, 3.163350, 632.241223
112, 3.211367, 622.787667
112, 3.170851, 630.745580
112, 3.159784, 632.954716
113, 3.276130, 610.476376
113, 3.254868, 614.464315
113, 3.230742, 619.052791
113, 3.371731, 593.167081
113, 3.212420, 622.583562
