Cores, Execution Time, GFLOPs
96, 1.509005, 1325.377066
96, 1.490894, 1341.477063
96, 1.521112, 1314.827955
96, 1.486948, 1345.037191
96, 1.506560, 1327.527597
97, 1.530748, 1306.550482
97, 1.529042, 1308.008647
97, 1.554418, 1286.654977
97, 1.523682, 1312.609961
97, 1.583062, 1263.374151
98, 1.551107, 1289.401495
98, 1.559338, 1282.595194
98, 1.512066, 1322.693333
98, 1.553601, 1287.332133
98, 1.523917, 1312.407736
99, 1.537413, 1300.886422
99, 1.523330, 1312.913019
99, 1.551989, 1288.668833
99, 1.542709, 1296.420801
99, 1.532382, 1305.157751
100, 1.524400, 1311.991460
100, 1.494231, 1338.481482
100, 1.524487, 1311.916573
100, 1.540378, 1298.382916
100, 1.505172, 1328.751913
101, 1.556298, 1285.100690
101, 1.555215, 1285.995785
101, 1.520734, 1315.154010
101, 1.558640, 1283.170187
101, 1.548047, 1291.950730
102, 1.637343, 1221.491285
102, 1.546437, 1293.295901
102, 1.599385, 1250.480957
102, 1.598110, 1251.477986
102, 1.554000, 1287.001695
103, 1.542350, 1296.722657
103, 1.544213, 1295.158325
103, 1.569569, 1274.234871
103, 1.582324, 1263.963614
103, 1.557492, 1284.115359
104, 1.511022, 1323.607529
104, 1.497592, 1335.477104
104, 1.525444, 1311.093453
104, 1.525475, 1311.067388
104, 1.518855, 1316.781107
105, 1.480181, 1351.185823
105, 1.485703, 1346.163643
105, 1.480761, 1350.656482
105, 1.483084, 1348.541427
105, 1.500978, 1332.464557
106, 1.550510, 1289.897776
106, 1.516266, 1319.030153
106, 1.547914, 1292.061095
106, 1.492556, 1339.983138
106, 1.553035, 1287.801206
107, 2.704442, 739.524151
107, 2.713601, 737.027927
107, 2.713026, 737.184168
107, 2.582113, 774.559562
107, 2.638362, 758.045960
108, 1.468660, 1361.785987
108, 1.433237, 1395.442948
108, 1.462249, 1367.756077
108, 1.473502, 1357.310929
108, 1.480372, 1351.011595
109, 1.489847, 1342.419669
109, 1.486764, 1345.203217
109, 1.485930, 1345.958265
109, 1.501356, 1332.129263
109, 1.489948, 1342.328948
110, 1.544561, 1294.866324
110, 1.515905, 1319.343478
110, 1.527672, 1309.181831
110, 1.517394, 1318.048883
110, 1.535017, 1302.917581
111, 1.488204, 1343.901543
111, 1.502281, 1331.308464
111, 1.510636, 1323.945734
111, 1.541230, 1297.664993
111, 1.476143, 1354.882591
112, 1.526854, 1309.882642
112, 1.502434, 1331.173531
112, 1.568759, 1274.893112
112, 1.525468, 1311.073327
112, 1.557763, 1283.892241
113, 1.535105, 1302.842660
113, 1.540298, 1298.450117
113, 1.569009, 1274.690205
113, 1.517574, 1317.893262
113, 1.502474, 1331.137702
114, 1.635572, 1222.813919
114, 1.522755, 1313.408990
114, 1.620454, 1234.222212
114, 1.538479, 1299.985276
114, 1.599501, 1250.389671
115, 1.647095, 1214.259006
115, 1.538217, 1300.206980
115, 1.545724, 1293.891808
115, 1.609183, 1242.866934
115, 1.481067, 1350.377714
116, 1.583227, 1263.243020
116, 1.561852, 1280.531327
116, 1.646467, 1214.722049
116, 1.614676, 1238.638354
116, 1.613766, 1239.336897
117, 1.405258, 1423.226029
117, 1.343662, 1488.469914
117, 1.336095, 1496.899487
117, 1.355612, 1475.348861
117, 1.344900, 1487.099705
118, 1.394011, 1434.708791
118, 1.314680, 1521.283287
118, 1.375188, 1454.346349
118, 1.342137, 1490.160678
118, 1.300474, 1537.901110
119, 1.430498, 1398.114196
119, 1.462547, 1367.476966
119, 1.425515, 1403.001956
119, 1.375314, 1454.213731
119, 1.439993, 1388.895233
120, 1.296394, 1542.741132
120, 1.329284, 1504.569123
120, 1.307067, 1530.143126
120, 1.335408, 1497.669832
120, 1.336129, 1496.861803
121, 1.362821, 1467.544470
