Cores, Execution Time, GFLOPs
69, 1.089729, 1835.318401
69, 1.086933, 1840.039385
69, 1.107595, 1805.714853
70, 1.258537, 1589.146407
70, 1.250454, 1599.418783
70, 1.264266, 1581.945774
70, 1.268881, 1576.191736
70, 1.256644, 1591.540729
71, 1.287402, 1553.516421
71, 1.267952, 1577.346992
71, 1.256768, 1591.383633
71, 1.259992, 1587.311260
71, 1.295680, 1543.590756
72, 1.542968, 1296.203574
72, 1.561627, 1280.715622
72, 1.574031, 1270.622881
72, 1.571135, 1272.964736
72, 1.609079, 1242.947075
73, 1.547470, 1292.432275
73, 1.615394, 1238.087820
73, 1.595228, 1253.739144
73, 1.578764, 1266.814167
73, 1.530244, 1306.981370
74, 0.887219, 2254.234590
74, 0.886454, 2256.179738
74, 0.881238, 2269.534577
74, 0.886927, 2254.977474
74, 0.882960, 2265.108785
75, 1.684267, 1187.459986
75, 1.655550, 1208.057798
75, 1.656912, 1207.064874
75, 1.629857, 1227.101283
75, 1.638653, 1220.514936
76, 1.798302, 1112.160452
76, 1.887948, 1059.351353
76, 1.818901, 1099.565249
76, 1.793521, 1115.124686
76, 1.898816, 1053.287822
77, 1.275338, 1568.212161
77, 1.284653, 1556.840048
77, 1.278872, 1563.877818
77, 1.288127, 1552.641854
77, 1.306486, 1530.823529
78, 1.616211, 1237.461950
78, 1.577511, 1267.820125
78, 1.604820, 1246.245316
78, 1.579196, 1266.466923
78, 1.572761, 1271.649133
79, 1.601428, 1248.885339
79, 1.565956, 1277.174729
79, 1.592423, 1255.947935
79, 1.590787, 1257.239562
79, 1.593055, 1255.449263
80, 1.479033, 1352.234580
80, 1.468295, 1362.124474
80, 1.466651, 1363.651302
80, 1.478209, 1352.988878
80, 1.469613, 1360.902102
81, 1.408024, 1420.430434
81, 1.406523, 1421.946605
81, 1.389568, 1439.296133
81, 1.403023, 1425.493306
81, 1.434676, 1394.043085
82, 0.802584, 2491.950734
82, 0.809660, 2470.171216
82, 0.804639, 2485.585821
82, 0.808758, 2472.928307
82, 0.811824, 2463.589657
83, 0.806151, 2480.925427
83, 0.810065, 2468.936477
83, 0.807183, 2477.752278
83, 0.805444, 2483.103030
83, 0.812447, 2461.700252
84, 1.565333, 1277.683505
84, 1.586036, 1261.005487
84, 1.570490, 1273.488207
84, 1.567445, 1275.961504
84, 1.575126, 1269.739400
85, 1.183553, 1689.827669
85, 1.184421, 1688.588977
85, 1.182015, 1692.025368
85, 1.196984, 1670.865915
85, 1.182961, 1690.673090
86, 0.763399, 2619.861558
86, 0.775849, 2577.822107
86, 0.779258, 2566.543989
86, 0.775258, 2579.786662
86, 0.761179, 2627.502971
87, 1.037751, 1927.244965
87, 1.050447, 1903.951465
87, 1.033202, 1935.730143
87, 1.048770, 1906.995187
87, 1.047944, 1908.498237
88, 1.387051, 1441.907813
88, 1.380964, 1448.263672
88, 1.373689, 1455.933760
88, 1.376294, 1453.178073
88, 1.374224, 1455.366771
89, 1.382968, 1446.165172
89, 1.378646, 1450.698781
89, 1.368120, 1461.859859
89, 1.379742, 1449.546134
89, 1.381457, 1447.746819
90, 1.220480, 1638.699186
90, 1.217433, 1642.801183
90, 1.205950, 1658.443050
90, 1.211412, 1650.965719
90, 1.204511, 1660.425200
91, 1.309977, 1526.744729
91, 1.306757, 1530.506274
91, 1.300978, 1537.305495
91, 1.304141, 1533.576631
91, 1.310514, 1526.119107
92, 2.123684, 941.759482
92, 2.130023, 938.956864
92, 2.132072, 938.054668
92, 2.137563, 935.644735
92, 2.169279, 921.965232
93, 0.992205, 2015.712584
93, 1.009570, 1981.041547
93, 0.995772, 2008.492525
93, 0.992865, 2014.371540
93, 1.005878, 1988.312322
94, 0.700713, 2854.233627
94, 0.703340, 2843.575480
94, 0.701172, 2852.368713
94, 0.691727, 2891.313954
94, 0.709665, 2818.229279
95, 1.114301, 1794.847829
95, 1.115386, 1793.101185
95, 1.117322, 1789.994000
95, 1.121426, 1783.444218
95, 1.113323, 1796.423101
96, 1.363801, 1466.489187
96, 1.389743, 1439.114640
96, 1.378430, 1450.925540
96, 1.383079, 1446.049469
96, 1.373899, 1455.711109
97, 1.380490, 1448.761021
97, 1.374189, 1455.403818
97, 1.387414, 1441.530664
97, 1.373704, 1455.917670
97, 1.384446, 1444.620695
98, 1.737479, 1151.092827
98, 1.699912, 1176.531454
98, 1.705051, 1172.985199
98, 1.718038, 1164.118541
98, 1.723471, 1160.449011
99, 2.441773, 819.077031
99, 2.398341, 833.909643
99, 2.511197, 796.432905
99, 2.422058, 825.744151
99, 2.556532, 782.309884
100, 1.523683, 1312.608922
100, 1.546743, 1293.039616
100, 1.549949, 1290.364985
100, 1.542059, 1296.967256
100, 1.547454, 1292.445383
101, 1.532095, 1305.401975
101, 1.541379, 1297.539366
101, 1.540534, 1298.250745
101, 1.535670, 1302.362812
101, 1.546112, 1293.567198
102, 1.893910, 1056.016501
102, 1.914580, 1044.615272
102, 1.937105, 1032.468680
102, 2.022944, 988.658151
102, 1.921516, 1040.845064
103, 1.925907, 1038.471822
103, 1.898536, 1053.443381
103, 1.913168, 1045.386262
103, 1.934366, 1033.930562
103, 1.914353, 1044.739459
104, 1.339160, 1493.473550
104, 1.349499, 1482.031392
104, 1.314765, 1521.184570
104, 1.331689, 1501.852391
104, 1.350881, 1480.515817
105, 2.073435, 964.582893
105, 2.152205, 929.279689
105, 2.150645, 929.953584
105, 2.119275, 943.718884
105, 2.123041, 942.044999
106, 0.589047, 3395.314661
106, 0.588114, 3400.698507
106, 0.584315, 3422.811109
106, 0.586518, 3409.952197
106, 0.578479, 3457.343072
107, 0.577797, 3461.424435
107, 0.579910, 3448.813157
107, 0.571849, 3497.427429
107, 0.582040, 3436.190891
107, 0.583930, 3425.067803
108, 1.408190, 1420.263014
108, 1.392632, 1436.129852
108, 1.397054, 1431.583553
108, 1.390024, 1438.824331
108, 1.401856, 1426.680290
109, 1.394809, 1433.888032
109, 1.396545, 1432.105720
109, 1.393357, 1435.382232
109, 1.395513, 1433.164245
109, 1.387057, 1441.901756
110, 1.542358, 1296.716124
110, 1.547242, 1292.622800
110, 1.547703, 1292.237443
110, 1.516544, 1318.787787
110, 1.516275, 1319.021833
111, 0.841010, 2378.094336
111, 0.849199, 2355.161085
111, 0.850802, 2350.722711
111, 0.848028, 2358.411476
111, 0.845260, 2366.136381
112, 1.754580, 1139.873680
112, 1.762716, 1134.612831
112, 1.774936, 1126.801116
112, 1.780227, 1123.452192
112, 1.784208, 1120.945375
113, 1.768368, 1130.986111
113, 1.765975, 1132.519097
113, 1.769554, 1130.227981
113, 1.791775, 1116.211850
113, 1.762469, 1134.772010
114, 2.066855, 967.653982
114, 2.067575, 967.316802
114, 2.068055, 967.092403
114, 2.085842, 958.845583
114, 2.053799, 973.805241
115, 0.911356, 2194.532489
115, 0.919666, 2174.702503
115, 0.925019, 2162.117683
115, 0.911609, 2193.924222
115, 0.916105, 2183.156237
116, 2.639845, 757.620346
116, 2.583843, 774.040781
116, 2.630604, 760.281785
116, 2.618427, 763.817339
116, 2.631279, 760.086712
117, 2.951958, 677.516362
117, 2.897748, 690.191172
117, 2.926690, 683.365941
117, 2.947015, 678.652873
117, 2.971421, 673.078579
118, 0.501560, 3987.561202
118, 0.494402, 4045.287487
118, 0.504376, 3965.296557
118, 0.502063, 3983.565752
118, 0.500649, 3994.815473
119, 1.084270, 1844.558694
119, 1.063537, 1880.517142
119, 1.059452, 1887.768360
119, 1.074553, 1861.239013
119, 1.082741, 1847.164248
120, 1.419958, 1408.492535
120, 1.410124, 1418.314573
120, 1.406200, 1422.272476
120, 1.412891, 1415.537354
120, 1.425027, 1403.482152
121, 1.504860, 1329.027332
121, 1.519694, 1316.054185
121, 1.507430, 1326.761436
121, 1.487736, 1344.324809
121, 1.533168, 1304.488565
122, 0.484173, 4130.757544
122, 0.484585, 4127.245530
122, 0.483663, 4135.113536
122, 0.484888, 4124.661645
122, 0.473700, 4222.078224
123, 0.739265, 2705.390208
123, 0.722145, 2769.525128
123, 0.734133, 2724.302965
123, 0.725494, 2756.742086
123, 0.734673, 2722.297899
124, 2.786148, 717.836847
124, 2.876117, 695.382036
124, 2.729592, 732.710326
124, 2.714035, 736.910157
124, 2.798940, 714.556205
125, 2.378396, 840.902840
125, 2.365544, 845.471569
125, 2.478807, 806.839695
125, 2.416014, 827.809844
125, 2.473184, 808.674132
126, 0.890969, 2244.747528
126, 0.879329, 2274.461464
126, 0.891092, 2244.438115
126, 0.901790, 2217.811822
126, 0.886601, 2255.805507
127, 0.894115, 2236.848647
127, 0.899833, 2222.634121
127, 0.907260, 2204.440252
127, 0.895746, 2232.774730
127, 0.887121, 2254.485028
128, 1.826788, 1094.818038
128, 1.785223, 1120.307937
128, 1.845694, 1083.603415
128, 1.814168, 1102.433595
128, 1.785283, 1120.270839
