Cores, Execution Time, GFLOPs
57, 1.535784, 1302.266137
57, 1.528820, 1308.198380
57, 1.530526, 1306.740334
58, 1.712614, 1167.805794
58, 1.707324, 1171.423982
58, 1.776053, 1126.092695
58, 1.717368, 1164.572742
58, 1.746552, 1145.113560
59, 1.760397, 1136.107649
59, 1.730187, 1155.944344
59, 1.845752, 1083.569047
59, 1.741086, 1148.708424
59, 1.733766, 1153.558334
60, 1.662271, 1203.173199
60, 1.628456, 1228.157307
60, 1.580327, 1265.560782
60, 1.570580, 1273.414811
60, 1.550369, 1290.015346
61, 1.607333, 1244.297492
61, 1.557402, 1284.189970
61, 1.594825, 1254.056405
61, 1.566214, 1276.964418
61, 1.637470, 1221.396397
62, 1.871085, 1068.898584
62, 1.856617, 1077.227853
62, 1.924058, 1039.469512
62, 1.878326, 1064.777954
62, 1.886909, 1059.934445
63, 1.544217, 1295.154859
63, 1.559630, 1282.355720
63, 1.541742, 1297.233954
63, 1.558196, 1283.535306
63, 1.560178, 1281.904977
64, 1.537722, 1300.624915
64, 1.541572, 1297.377183
64, 1.554041, 1286.967360
64, 1.546329, 1293.385820
64, 1.575697, 1269.279935
65, 1.530750, 1306.549140
65, 1.582494, 1263.828101
65, 1.636632, 1222.021898
65, 1.665685, 1200.706997
65, 1.652981, 1209.935401
66, 1.654998, 1208.460357
66, 1.623991, 1231.533904
66, 1.629785, 1227.155649
66, 1.636486, 1222.130922
66, 1.607482, 1244.181816
67, 1.627338, 1229.000819
67, 1.634709, 1223.459284
67, 1.634763, 1223.419274
67, 1.617987, 1236.103607
67, 1.608138, 1243.674005
68, 1.672887, 1195.538097
68, 1.703925, 1173.760325
68, 1.664150, 1201.814708
68, 1.665304, 1200.982108
68, 1.665600, 1200.768716
69, 1.643335, 1217.037322
69, 1.680368, 1190.215295
69, 1.698823, 1177.285364
69, 1.657505, 1206.632953
69, 1.664212, 1201.769691
70, 1.518471, 1317.114521
70, 1.521427, 1314.555695
70, 1.514582, 1320.496250
70, 1.514779, 1320.324725
70, 1.520988, 1314.934996
71, 1.529840, 1307.326239
71, 1.515952, 1319.303326
71, 1.520935, 1314.980546
71, 1.507119, 1327.035248
71, 1.524151, 1312.206314
72, 1.539676, 1298.974546
72, 1.539025, 1299.523920
72, 1.540633, 1298.167703
72, 1.539909, 1298.778050
72, 1.544993, 1294.504574
73, 1.532475, 1305.078536
73, 1.539319, 1299.275819
73, 1.536059, 1302.033741
73, 1.540714, 1298.099389
73, 1.545242, 1294.295838
74, 1.872911, 1067.856268
74, 1.860082, 1075.221209
74, 1.858763, 1075.984486
74, 1.890006, 1058.197471
74, 1.853385, 1079.106544
75, 1.591387, 1256.765315
75, 1.587657, 1259.717729
75, 1.568315, 1275.254011
75, 1.567186, 1276.172820
75, 1.591292, 1256.840286
76, 1.594234, 1254.520705
76, 1.594924, 1253.978246
76, 1.597671, 1251.822100
76, 1.595226, 1253.740642
76, 1.576605, 1268.548234
77, 1.541132, 1297.746992
77, 1.526507, 1310.181016
77, 1.531541, 1305.874088
77, 1.521752, 1314.274207
77, 1.540384, 1298.377296
78, 1.531902, 1305.566247
78, 1.533423, 1304.271855
78, 1.528182, 1308.745054
78, 1.537215, 1301.054063
78, 1.541683, 1297.283662
79, 1.550069, 1290.264844
79, 1.544745, 1294.712179
79, 1.544125, 1295.231579
79, 1.536188, 1301.923685
79, 1.530041, 1307.154412
80, 1.538790, 1299.722614
80, 1.544743, 1294.713357
80, 1.542983, 1296.190884
